0.674797241517084,0.8448524385254902
0.6581099581288341,0.7721574260545587
0.7798486104602428,0.39759754763372646
0.913329281161938,0.1719612586886714
0.34688401715354367,0.40308243259989274
0.43457578529953533,0.013238416399445896
0.09311693307810498,0.5921087270589868
0.5617221433423093,0.07038222310547304
0.4931484247867146,0.45535121525436617
0.27967063846605456,0.3256554910236743
0.8922056670870134,0.8713251885374166
0.10751927168925335,0.23243379678288045
0.58835542688154,0.2251687301767884
0.9149043119611505,0.016583064398656533
0.2612666489388301,0.8861010547797525
0.6004113396894454,0.9834088856279715
0.3333178402118061,0.37425995750072805
0.9863003979554253,0.9468531157525186
0.21337262547790115,0.37784275207952933
0.32479466929001044,0.025781113176645
0.3636730316533804,0.07801283399542214
0.6420717741099713,0.7142144708008739
0.47410288060517136,0.4181517900231264
0.6057295699823891,0.5513623942967903
0.30383402492477163,0.5775106491198181
0.6440136415021869,0.6111000081012579
0.6460069154259289,0.9275346663013158
0.046752780097799596,0.41127958337891757
0.6363079790665623,0.31719962369194166
0.5721568902450992,0.3434337506978047
0.9855876847342149,0.529518696767022
0.2972790791393738,0.029809154043436092
0.10373098055569308,0.5004357673675802
0.8624879910229251,0.6183853368668899
0.10456749988987557,0.19269870187607419
0.041334559744544586,0.8110782855974821
0.3377279505617563,0.696772902237761
0.38116570883483625,0.482176321063131
0.5319324029909415,0.9597102749202097
0.5939550138923596,0.2684850068338307
0.6962447553131045,0.7411745988592768
0.1099223236623652,0.4956252189037754
0.5131575033780351,0.1427064127007831
0.7677995337954118,0.07741140987132566
0.669424912717521,0.5295505923355688
0.7465517245029193,0.5462254052747453
0.7726767648352403,0.22995536452099763
0.18247524965350836,0.44528577997538055
0.5013040399199549,0.29953338334399604
0.4680064069262675,0.45259500032472477
2.5044685153642243,2.8500714724461833
2.060718876513641,2.7128052551908253
2.8659163019541936,2.126441336030189
2.1668037513471985,2.405678625993035
2.7685746891172505,2.6035788031700764
2.4178216858587627,2.119345079408223
2.556365241550851,2.0152661639418508
2.6129593452400264,2.9707154018216304
2.8286653384260343,2.686302040159991
2.7048687990006375,2.740418158252785
2.1623436020411866,2.473650013845844
2.263126458139198,2.9086274450432668
2.8637259043924947,2.8726485411927802
2.9096406063288835,2.499135498840576
2.4151393804737995,2.520528714801562
2.088449494371746,2.5889805281836766
2.979376588754861,2.942332015462271
2.311562923446677,2.3835741306068483
2.046238505247618,2.21823895756214
2.381517278108219,2.413127123886463
2.6188477410066926,2.8276388407867876
2.2512822819318314,2.7091013076357155
2.1829992596111643,2.717970176407088
2.7020408772381166,2.686878268434874
2.05601421504341,2.3125231869538814
2.3562877505588062,2.647679490972675
2.858021056153901,2.378080375807776
2.3700962523447835,2.7746806117219043
2.10641384121993,2.4986756286294107
2.5944240126571794,2.0920908478733975
2.0035748948763947,2.906241900195063
2.230570783847049,2.312401780608429
2.8767656502403964,2.501428422994641
2.7087164480596524,2.49810710214942
2.0883389414046425,2.1212502571267735
2.830911337227254,2.0314657069210935
2.262934705542662,2.592469620044176
2.0005307208465566,2.0909770523185602
2.9564984885277674,2.6143154353071365
2.7628105751489382,2.4922193211365355
2.643149534483762,2.964729956800494
2.575818188090919,2.3207696274923943
2.265334727925497,2.97735127650748
2.5735216567521375,2.374959445499458
2.5857431530877655,2.4484716648273603
2.6722927947976993,2.419638735898684
2.7517629921738043,2.7649741782287807
2.1362092420423786,2.5493801871014408
2.6317611406358097,2.0738232766001756
2.554431948277716,2.4539957671344457
-1.493268979166251,-1.651358328103516
-1.671921360996946,-1.0682874946533423
-1.1327654306620092,-1.6557435290875768
-1.3528677669636768,-1.9894831404197841
-1.4332783781072367,-1.9237026721430848
-1.9930420191414941,-1.3733058900879447
-1.6886325302398857,-1.7090965332822448
-1.860503952079414,-1.819364929851763
-1.1657420522305304,-1.0104442290875861
-1.3877700409521445,-1.1841832353244222
-1.2791725050934872,-1.9819011526843755
-1.1407453228194298,-1.3301170529756376
-1.2837890789969497,-1.0301963390755862
-1.5264176776083165,-1.1745322761094323
-1.4500258626463043,-1.4402392115223626
-1.5501558689256991,-1.3492581657714533
-1.0892094399769148,-1.4479091061230744
-1.607260543592373,-1.5467704165342857
-1.1139905153738683,-1.9824876896012427
-1.186539930335608,-1.6756660738762101
-1.5851232582800583,-1.337847710136709
-1.4824049855314023,-1.144208303321562
-1.9749456581839195,-1.7758738214441778
-1.4681039646166627,-1.2711712223659029
-1.297815311606322,-1.9242013671768787
-1.184166403629044,-1.2930388905777344
-1.9157598592657208,-1.9141026044004752
-1.1562684691791274,-1.1111611161366652
-1.1049025807589357,-1.85416406202242
-1.6712306090694928,-1.0063013887332772
-1.3709977829476705,-1.505203134081202
-1.9715402007077123,-1.6712140711580956
-1.4215360215064479,-1.9256386271620425
-1.2215814398536966,-1.4519647552839765
-1.624160402959499,-1.372588892997623
-1.3261202870178463,-1.690232584068506
-1.6751771708089311,-1.6498463844707956
-1.702769137967396,-1.0632832360237034
-1.2482980099602115,-1.3678936352650415
-1.4451772787576136,-1.565095201093624
-1.344982190731681,-1.913426710816881
-1.7097253763419915,-1.7862520163853448
-1.1649283769474175,-1.2476959596496056
-1.0769103109422677,-1.297455097149622
-1.0225706677818014,-1.2960699853986766
-1.8718126295230866,-1.25912221660613
-1.137663954392481,-1.923819152351054
-1.9875030615142824,-1.4994794226738288
-1.2094410285635542,-1.4420552121621975
-1.5027778619536536,-1.2604520609845307
